Actual,Predicted
138000.0,151443.5
249000.0,287511.795
597409.0,555050.905
300000.0,275810.34
151500.0,118046.25
324950.0,362775.0
228150.0,259774.97154761903
149000.0,257419.49
320000.0,300496.80642857146
499000.0,566102.0
750000.0,565667.335
316240.0,319457.8847619047
550000.0,528249.84
850000.0,283416.0133333333
225000.0,332321.4966666667
275000.0,245835.90666666668
505000.0,562197.5333333333
459919.0,495155.7435714286
199000.0,198274.5
342000.0,327301.73541666666
179000.0,259322.375
365000.0,347112.1666666666
295000.0,247147.0
220000.0,237850.1504761905
209000.0,242730.20198717952
335000.0,308277.885
230000.0,234723.25857142863
398000.0,472430.04
250000.0,228423.47833333333
707000.0,599127.26
359000.0,357316.51154401153
299000.0,302225.65
355000.0,349489.5338689088
335000.0,297913.2483333333
279300.0,277397.2233333333
269000.0,426318.39
509000.0,491115.08
281000.0,294848.45216991333
159500.0,145525.14
195000.0,180370.0
250000.0,682329.915
189000.0,185064.04166666663
585000.0,639896.855
469000.0,367818.9125
1462775.0,1077353.6316666668
1750000.0,830308.7
980000.0,967790.0
450000.0,429693.68
173628.0,172796.12761904762
160000.0,159875.0
695000.0,568797.0
353500.0,364351.365
30000.0,123592.25
349500.0,357840.44
293392.0,343566.57025
398000.0,432535.59
745000.0,520363.16666666674
400000.0,328150.585
169000.0,190750.14
165000.0,173783.59
280000.0,227834.5
135000.0,168553.5
695000.0,656655.575
149000.0,174325.0
1225000.0,1010619.3333333335
2200000.0,1102768.76
360000.0,325713.505
525000.0,647081.275
160000.0,173785.0
332500.0,332642.5
249000.0,250379.1425
349000.0,225333.99
369000.0,460168.635
445000.0,429040.5
319000.0,296538.47
410000.0,434011.26
150000.0,460136.2266666666
195000.0,180376.6666666667
259000.0,283717.25
160000.0,161472.5
375000.0,305155.0
379000.0,381930.2422619047
360000.0,321166.3678571429
425000.0,415920.18
327000.0,329409.115
99000.0,184261.33
569000.0,442510.9533333333
299000.0,355718.47
458000.0,502552.60333333333
447745.0,434866.52
159000.0,198338.3333333333
174600.0,174487.46999999997
329000.0,291447.88166666665
299000.0,292764.0972978642
375000.0,399075.0
570000.0,484481.34
80000.0,141391.30952380953
340000.0,415562.605
190500.0,203433.13095238095
229000.0,359942.555
465000.0,346399.5
7000.0,792097.46
305000.0,337952.16
359000.0,367011.24999999994
345000.0,307271.9
442000.0,454415.81166666665
1745900.0,289619.28
338800.0,344712.6466666667
160000.0,231187.985
319000.0,411428.5352380952
170000.0,200585.0
155000.0,207327.5357142857
280000.0,312140.0
289000.0,349400.38
339000.0,314755.26
267000.0,256778.875
299000.0,336013.48166666663
175000.0,170955.75
263000.0,267471.7261904761
155000.0,207995.99433333334
375000.0,423816.25
125000.0,103022.5
578000.0,497208.7766666666
239000.0,346307.5
1275000.0,1858970.0
60000.0,136325.5
293000.0,262025.3583333333
224000.0,202466.81
549000.0,373705.8
319000.0,264183.855
220000.0,266845.0
699000.0,432469.665
149000.0,167176.5
219000.0,214670.33333333337
95000.0,246920.0
185000.0,250395.86833333332
400600.0,403295.53
165000.0,185270.20666666664
545000.0,493157.75
253000.0,249980.13000000006
1048000.0,417074.3266666667
225000.0,223628.5
275000.0,206994.2
159000.0,228239.21
255000.0,264479.63714285713
225000.0,260717.2316666667
299000.0,440846.81666666665
343000.0,304981.9630952381
364000.0,284792.3546428571
255062.0,338404.45833333326
240821.0,238008.37833333336
89000.0,95195.625
645000.0,813810.0
135000.0,150157.55
241000.0,234241.25
548000.0,509683.7
386800.0,373545.0
346258.0,343304.34
450000.0,271935.485
446370.0,432813.9435714286
600000.0,624643.955
356000.0,389010.315
385000.0,385562.395
175000.0,211570.0
299000.0,308255.2833333334
239000.0,504565.0
374673.0,350574.3348333333
160000.0,355035.1633333333
361500.0,357116.29
232000.0,235791.93079365083
414904.0,418052.34
424800.0,553523.025
489000.0,478327.755
279000.0,303806.6521666667
250000.0,268582.4642857143
306306.0,319055.2266666667
95000.0,100180.0
260000.0,203947.0
254000.0,302564.25
262500.0,274906.9633333334
425000.0,442166.9766666666
242000.0,236296.69047619047
775000.0,605186.075
770000.0,1229998.25
470000.0,465893.98809523834
359000.0,304884.51666666666
386500.0,367366.175
350000.0,307816.6
495000.0,599740.0833333334
639000.0,409782.9083333334
140000.0,136757.75
485000.0,412695.67
352571.0,347808.045
159000.0,331959.4325
349000.0,353126.5250595238
395000.0,361770.0
1295000.0,1604167.5
450000.0,634083.3216666668
210000.0,290743.37
239900.0,240764.95857142852
375000.0,389504.705
770000.0,778513.0357142858
695000.0,805083.8383333334
379000.0,378365.1557142857
389000.0,385050.885
199000.0,212225.0416666667
175000.0,278586.25
90000.0,190523.5
554000.0,528269.6916666667
245000.0,250068.345
230000.0,320185.5
175000.0,258668.0
400000.0,385694.465
295000.0,339829.295
254584.0,223161.7
699000.0,734099.3333333335
480316.0,370084.8766666667
270000.0,293042.05
440000.0,589274.2
415000.0,375146.335
205000.0,362123.5
139900.0,126090.0
315000.0,247544.40833333335
99000.0,120135.53
240000.0,236754.05976190473
185000.0,271437.80833333335
930000.0,767445.0
399000.0,357958.225
398000.0,478013.005
179000.0,254545.64666666667
184500.0,210815.0
90000.0,181328.445
125000.0,184401.0
439000.0,261379.06
499000.0,490741.8333333334
535000.0,438087.86
5000.0,438215.87
305000.0,228980.41666666663
299000.0,278455.48333333334
398000.0,401114.41666666674
424000.0,659374.395
350000.0,483412.215
395000.0,462506.205
895000.0,844035.0
89000.0,76923.5
395000.0,2490235.9
1920000.0,925929.195
699000.0,1588787.18
700000.0,433811.625
296000.0,304267.9633608058
2290000.0,1715522.5
198000.0,205812.36083333337
389000.0,270954.975
359000.0,327877.785
309000.0,319065.815
549000.0,475537.5
369000.0,288296.5
209000.0,255416.1
299000.0,336211.38
355000.0,321699.9526190476
199000.0,368235.0
500000.0,671479.805
256700.0,258292.2
489000.0,501407.5516666667
99000.0,131204.5
130000.0,204348.555
185000.0,191021.66666666663
225000.0,254536.775
199000.0,202208.85
340000.0,306249.9583333333
330000.0,361825.0
160000.0,203376.94666666668
435700.0,443113.4
340000.0,312073.6283333333
199000.0,222687.45
223000.0,223041.96428571432
129000.0,146526.25
90000.0,236679.49
299000.0,257723.8
1490000.0,1163169.0
384600.0,357821.125
798000.0,734344.58
135000.0,490460.0
419000.0,399397.285
330500.0,318172.86333333334
1825000.0,220123.0
254000.0,283071.48260161845
160000.0,166916.0
345000.0,424311.015
187000.0,239266.53
239000.0,238700.965
283375.0,289675.2039444444
769500.0,663947.0
285000.0,281684.3339393939
255000.0,227972.75
279000.0,254335.83666666664
419750.0,383320.94111111114
348335.0,349008.065
315000.0,415546.205
875000.0,617839.83
445000.0,432383.685
120000.0,236540.42095238093
365000.0,367520.7666666667
425000.0,327630.0
340000.0,327442.91214285715
293400.0,291107.3585714286
239000.0,264326.8433333333
320000.0,320942.3701803753
260000.0,230026.0
446760.0,474028.74
356100.0,349458.75
263500.0,276042.0202564103
3995000.0,3499735.27
445000.0,424232.205
349000.0,358055.09
189500.0,250744.43
248000.0,255551.73
2350000.0,843605.945
840000.0,842582.5
276000.0,269655.70175720606
465000.0,375946.715
310000.0,299886.2816666666
295000.0,312617.69083333336
301000.0,286132.7
265000.0,256842.65
95000.0,348668.5866666667
499000.0,330823.5133333333
449000.0,576674.28
269500.0,272033.63666666666
288000.0,286535.25823482056
288750.0,268609.7866666667
581990.0,534895.285
291200.0,294761.30267857143
585000.0,515925.18
260000.0,269655.70175720606
215000.0,209220.05
235000.0,376536.575
895000.0,765718.245
436800.0,434743.195
576700.0,437221.23333333334
90000.0,95252.5
675000.0,921336.245
395000.0,286172.5
210000.0,207342.19166666665
360000.0,448455.51
261000.0,200840.5
495000.0,442513.14238095237
595000.0,454999.89
195000.0,414757.0
271434.0,299892.6740694444
1275000.0,1549355.8333333335
339900.0,338913.085
333000.0,339792.4
295000.0,268497.955
450000.0,412760.21428571426
375000.0,368106.97333333327
595000.0,508470.0
649000.0,733991.0
435000.0,575278.31
325000.0,380040.04416666663
264600.0,335143.81
1675000.0,1731410.0
427576.0,407286.04416666663
459900.0,565367.825
381000.0,377974.47833333333
299000.0,341555.69
310000.0,298973.0
300000.0,437528.8333333334
1195000.0,725595.2
299000.0,310309.9
210000.0,361677.41
875000.0,669776.5316666667
185600.0,194183.42833333334
391200.0,342868.2533333333
257000.0,254746.03333333333
310000.0,318933.75
249400.0,244834.5
20000.0,217666.5
199500.0,182513.0
320540.0,331664.6130952381
439000.0,361041.8
365000.0,317007.465
375000.0,500910.47
39500.0,235465.48
305500.0,300362.5983333333
409000.0,366693.0
250000.0,362891.37
450000.0,415149.3014285714
309000.0,369756.0
469000.0,367818.9125
420000.0,416331.3083333334
235000.0,233216.85714285716
645000.0,715121.945
1095000.0,639705.0
383000.0,389299.0
219000.0,223310.0
499000.0,566182.5
297000.0,344400.1375
545000.0,426936.00666666665
425000.0,392205.485
198000.0,298582.97833333333
145000.0,283180.315
415000.0,542551.5
249000.0,296606.28
389000.0,362375.47
379000.0,357799.16
775000.0,778513.0357142858
322530.0,320776.64
210000.0,212776.375
450340.0,443654.0305476191
498000.0,568894.405
195000.0,213328.35
415000.0,270291.5
315000.0,190431.85333333336
233000.0,239462.30952380956
261614.0,285983.23
405000.0,366547.8333333334
179000.0,396914.955
12500.0,220673.5
10000.0,68633.08333333333
199000.0,232994.0
474000.0,345337.19
229000.0,233980.7857142857
150000.0,255296.925
61157.0,107968.5
860000.0,856408.6645238096
795000.0,743216.0
235000.0,212116.36
200000.0,177795.0
425000.0,440750.8333333334
179000.0,258357.4883333333
286000.0,269655.70175720606
285000.0,303375.58
249000.0,239099.28
249000.0,271798.54
25000.0,437828.025
192000.0,231984.435
219000.0,247721.99
299000.0,319419.65
418000.0,403171.0
205000.0,205812.36083333337
570000.0,485072.0
263000.0,267665.255
85000.0,357019.16666666674
167000.0,128124.0
335000.0,338887.91666666674
429000.0,442023.02
219000.0,182363.475
299000.0,248052.5
650000.0,641407.5
299000.0,295877.76880952384
585000.0,565823.2
199000.0,163004.1666666667
190000.0,209344.0
475000.0,398000.5
179000.0,256810.41166666665
599029.0,588323.245
342307.0,336467.9258333333
199000.0,309996.03
159000.0,209662.485
139900.0,112729.0
334000.0,269947.485
385000.0,478611.36
429000.0,422381.40666666673
240000.0,247962.25
417500.0,362820.68
175000.0,241409.325
205000.0,184055.29999999996
420000.0,424738.9285714286
345000.0,259965.025
90000.0,206630.0
367170.0,364007.9816666667
379000.0,390657.6785714286
710000.0,973133.9166666665
439000.0,352753.30952380947
875000.0,654730.535
344700.0,343917.77666666673
240471.0,249316.7061111111
160000.0,141257.5
155000.0,173001.5
637000.0,639021.75
215000.0,259248.1133333333
800000.0,559755.0
533200.0,626785.88
395000.0,266499.5
732300.0,667004.127
419900.0,383809.97666666674
443875.0,519144.39333333337
438000.0,434843.77
165000.0,113773.0
190000.0,159900.5
60000.0,65812.25
429500.0,491601.4294444445
326000.0,330552.0
925000.0,797882.5
249900.0,353658.5274844721
245000.0,231111.565
400000.0,349959.09642857144
320000.0,344868.5
149000.0,248180.65666666668
419000.0,470546.25
299000.0,290704.4
201000.0,208591.4226190476
498500.0,420392.76
29950.0,34800.67857142857
145000.0,213770.95375
223000.0,224527.75000000003
275000.0,251532.995
175000.0,176020.0
660000.0,613729.19
100000.0,124953.0
160000.0,203028.41666666663
295000.0,308054.345
489000.0,473352.545
790000.0,875670.0000000001
219000.0,261304.0
510000.0,498207.275
300000.0,300496.80642857146
329000.0,342704.1666666666
1030000.0,496601.765
532000.0,538150.0
263200.0,284407.1066666667
480000.0,483754.715
297207.0,298370.3183333333
215000.0,209247.365
255000.0,194944.08
244626.0,453935.5
349000.0,357524.2
463250.0,348106.48125
459000.0,893163.5091666665
795000.0,597636.49
319000.0,638577.46
215000.0,215473.0102619048
79000.0,163951.78
690000.0,270692.5
263500.0,283764.6266810726
198000.0,196816.19166666665
99000.0,186098.53
305000.0,305484.2225
228000.0,198912.355
540000.0,625252.945
240000.0,366433.31883394375
265000.0,271615.75
314900.0,327251.27214285714
325000.0,331591.32
319900.0,323194.26666666666
110000.0,197399.83333333337
288150.0,367122.6666666666
263800.0,263556.4285714286
749000.0,1554329.0
351045.0,334102.87375
293550.0,332811.97
270000.0,441298.14
238900.0,245972.69047619047
179000.0,270515.95238095237
320000.0,315722.5
482500.0,512422.15738095244
249000.0,278415.0
179000.0,194369.495
445000.0,360142.18499999994
505000.0,461498.635
120000.0,395569.165
198000.0,259033.13333333336
299000.0,309264.475
130000.0,144127.5
899000.0,850925.795
440303.0,409895.8096428572
209000.0,205970.83333333337
615000.0,473051.195
215000.0,222299.22000000003
305954.0,309089.14
59000.0,85254.11309523809
290000.0,332500.375
540000.0,535060.5166666666
437053.0,423668.7154761905
250000.0,365911.95
548000.0,376802.4711904761
244000.0,230004.83333333337
375000.0,467685.015
525000.0,643218.48
299000.0,302958.90725
415000.0,394742.28
459000.0,531546.72
245000.0,413397.0716666667
378250.0,325532.9033333334
574000.0,762755.235
340000.0,356896.1633333333
290000.0,452390.0
280000.0,319867.655
425000.0,384297.4
430000.0,598800.8783333332
580000.0,509205.0
238000.0,210844.92000000004
402000.0,397942.1077777778
325000.0,333598.411865912
429740.0,449264.43
429000.0,410323.6091666667
299000.0,476747.85714285716
59000.0,123019.5
536000.0,498857.15833333327
159000.0,206870.5
430531.0,401182.6225
595000.0,509007.095
137500.0,161201.605
495000.0,540795.365
470000.0,457174.73
185000.0,149623.45
329000.0,268072.25
246000.0,240522.46666666665
2300000.0,974837.765
269000.0,274314.5
435000.0,536182.92
577000.0,558498.0
139000.0,207861.25
199000.0,273409.2583333333
216000.0,220983.9682539684
349000.0,373092.7916666666
298050.0,308285.0
416200.0,385937.38
475000.0,392702.785
220000.0,229079.42857142858
400000.0,442002.5
439000.0,402305.8966666667
411705.0,451519.835
215000.0,278699.16
250000.0,285900.5
129000.0,235478.32833333337
300000.0,411220.0
275000.0,345017.5
26000.0,32257.035714285714
253000.0,250768.29761904757
795000.0,571102.93
325000.0,305082.1666666666
258650.0,228539.5
599000.0,521202.81
446000.0,433469.34714285715
248300.0,258588.28083333332
430000.0,422385.1785714286
